course_id,level_id,module_id,topic_id,topic_title,subtopic_count,risk_tags,status,note,source
nodejs,mastery,nodejs,diagnostic-tools,Diagnostic Tools,9,,verified,Topic is aligned with official reference documentation.,https://nodejs.org/docs/latest/api/
nodejs,mastery,nodejs,module-system-internals,Module System Internals,8,,verified,Topic is aligned with official reference documentation.,https://nodejs.org/docs/latest/api/
nodejs,mastery,nodejs,high-performance-patterns,High-Performance Patterns,8,,verified,Topic is aligned with official reference documentation.,https://nodejs.org/docs/latest/api/
nodejs,mastery,nodejs,security-at-scale,Security at Scale,8,,verified,Topic is aligned with official reference documentation.,https://nodejs.org/docs/latest/api/
nodejs,mastery,nodejs,nodejs-governance,Node.js Governance & Ecosystem,6,experimental,verified_with_version_note,Version-sensitive topic; wording checked against official docs.,https://nodejs.org/docs/latest/api/
nodejs,mastery,nodejs,shared-memory-threads,SharedArrayBuffer & Atomics,6,,verified,Topic is aligned with official reference documentation.,https://nodejs.org/docs/latest/api/
nodejs,mastery,dsa,advanced-trees,Advanced Tree Structures,6,,verified,Topic is aligned with official reference documentation.,https://nodejs.org/docs/latest/api/
nodejs,mastery,dsa,advanced-algorithms-expert,Expert Algorithms,6,,verified,Topic is aligned with official reference documentation.,https://nodejs.org/docs/latest/api/
nodejs,mastery,dsa,distributed-algorithms,Distributed Systems Algorithms,5,,verified,Topic is aligned with official reference documentation.,https://nodejs.org/docs/latest/api/
nodejs,mastery,iq,v8-libuv-qa,V8 & libuv Q&A,6,,verified,Topic is aligned with official reference documentation.,https://nodejs.org/docs/latest/api/
nodejs,mastery,iq,architecture-lead-qa,Architecture at Scale Q&A,5,cluster,verified_with_version_note,Version-sensitive topic; wording checked against official docs.,https://nodejs.org/docs/latest/api/
nodejs,mastery,iq,performance-security-lead-qa,Performance & Security Q&A,5,,verified,Topic is aligned with official reference documentation.,https://nodejs.org/docs/latest/api/
nodejs,mastery,iq,expert-coding-node,Expert Coding Exercises,5,,verified,Topic is aligned with official reference documentation.,https://nodejs.org/docs/latest/api/
express,entry,express,what-is-express,What is Express.js?,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,entry,express,first-server,Creating Your First Server,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,entry,express,routing-basics,Routing Basics,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,entry,express,request-object,Request Object (req),8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,entry,express,response-object,Response Object (res),9,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,entry,express,middleware-basics,Middleware — Concept & Basics,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,entry,express,static-files,Static File Serving,6,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,entry,express,env-config,Environment Configuration,6,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,entry,express,basic-error-handling,Error Handling Basics,6,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,entry,express,project-structure,Project Structure & Setup,6,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,entry,iq,express-fundamentals-qa,Express.js Fundamentals Q&A,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,entry,iq,http-routing-qa,HTTP & Routing Q&A,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,entry,iq,setup-basics-qa,Setup & Basics Q&A,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,junior,express,express-router,Express Router — Modular Routing,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,junior,express,body-parsing,"Body Parsing — JSON, URL-Encoded & Raw",8,legacy,verified_with_legacy_note,Legacy topic is explicitly labeled to avoid confusion with modern defaults.,https://expressjs.com/
express,junior,express,url-params-query,URL Parameters & Query Strings,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,junior,express,http-status-headers,HTTP Status Codes & Response Headers,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,junior,express,error-handling-core,Error Handling — Middleware & Custom Errors,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,junior,express,template-engines,"Template Engines — EJS, Pug & Handlebars",8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,junior,express,cookies-sessions,Cookies & Sessions,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,junior,express,cors-basics,CORS — Cross-Origin Resource Sharing,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,junior,express,logging-morgan,HTTP Logging with Morgan,6,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,junior,express,middleware-patterns,Middleware Patterns,7,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,junior,iq,routing-middleware-qa,Routing & Middleware Q&A,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,junior,iq,http-fundamentals-qa,HTTP & Request/Response Q&A,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,junior,iq,session-auth-basics-qa,"Sessions, Cookies & Auth Basics Q&A",8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mid,express,rest-api-design,REST API Design Principles,10,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mid,express,mvc-architecture,MVC Architecture Pattern,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mid,express,input-validation,Input Validation,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mid,express,jwt-authentication,Authentication — JWT (JSON Web Tokens),10,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mid,express,password-security,Password Security,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mid,express,mongodb-mongoose,MongoDB Integration — Mongoose,10,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mid,express,postgresql-integration,PostgreSQL Integration — pg & Sequelize,9,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mid,express,file-uploads,File Uploads — Multer,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mid,express,logging-winston,Logging — Winston & Morgan,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mid,express,api-versioning,API Versioning Strategies,6,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mid,iq,rest-api-qa,REST & API Design Q&A,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mid,iq,auth-security-qa,Authentication & Security Q&A,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mid,iq,database-integration-qa,Database Integration Q&A,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,senior,express,advanced-middleware,Advanced Middleware Patterns,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,senior,express,security-hardening,Security Hardening,10,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,senior,express,rate-limiting,Rate Limiting & Throttling,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,senior,express,caching,Caching Strategies,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,senior,express,websockets,WebSockets & Real-time Communication,9,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,senior,express,oauth2-passport,OAuth2 & Passport.js,9,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,senior,express,testing-express,Testing Express APIs,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,senior,express,background-jobs,Background Jobs & Queues,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,senior,express,async-error-patterns,Async Error Handling Patterns,7,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,senior,express,graphql-express,GraphQL with Express,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,senior,iq,security-qa,Security Q&A,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,senior,iq,advanced-routing-qa,Advanced Middleware & Architecture Q&A,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,senior,iq,testing-qa,Testing Q&A,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,professional,express,production-architecture,Production Architecture Patterns,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,professional,express,advanced-auth,Advanced Authentication & Authorization,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,professional,express,database-best-practices,Database Best Practices,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,professional,express,performance-optimization,Performance Optimization,9,cluster,updated_wording,Production scaling wording broadened beyond only cluster mode.,https://expressjs.com/
express,professional,express,docker-containerization,Docker & Containerization,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,professional,express,cicd-deployment,CI/CD & Deployment,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,professional,express,api-documentation,API Documentation — Swagger / OpenAPI,7,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,professional,express,health-graceful-shutdown,Health Checks & Graceful Shutdown,7,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,professional,express,monitoring-observability,Monitoring & Observability,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,professional,express,load-balancing,Load Balancing & Horizontal Scaling,7,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,professional,iq,production-devops-qa,Production & DevOps Q&A,8,cluster,verified_with_version_note,Version-sensitive topic; wording checked against official docs.,https://expressjs.com/
express,professional,iq,performance-scalability-qa,Performance & Scalability Q&A,8,cluster,verified_with_version_note,Version-sensitive topic; wording checked against official docs.,https://expressjs.com/
express,professional,iq,architecture-qa,Architecture Q&A,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mastery,express,express-internals,Express.js Internals — Router & Middleware Engine,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mastery,express,microservices-express,Microservices with Express,10,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mastery,express,api-gateway-patterns,API Gateway Patterns,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mastery,express,event-driven-architecture,Event-Driven Architecture,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mastery,express,grpc-express,gRPC with Express / Node.js,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mastery,express,advanced-security,Advanced Security,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mastery,express,custom-plugins-extensions,Custom Plugins & Extending Express,6,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mastery,express,system-design-express,System Design with Express,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mastery,express,open-source-ecosystem,Open-Source & Express Ecosystem,6,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mastery,iq,system-design-qa,System Design Q&A,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mastery,iq,microservices-qa,Microservices Q&A,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
express,mastery,iq,expert-architecture-qa,Expert Architecture & Leadership Q&A,8,,verified,Topic is aligned with official reference documentation.,https://expressjs.com/
nestjs,entry,nestjs,what-is-nestjs,What is NestJS?,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,entry,nestjs,installation-cli,Installation & NestJS CLI,10,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,entry,nestjs,project-structure,Project Structure,9,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,entry,nestjs,decorators-intro,TypeScript Decorators — NestJS Foundation,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,entry,nestjs,first-module,Modules — @Module Decorator,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,entry,nestjs,first-controller,Controllers — @Controller & Route Decorators,10,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,entry,nestjs,first-service,Providers & Services — @Injectable,6,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,entry,nestjs,nestfactory,Application Bootstrap — NestFactory,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,entry,nestjs,response-handling,Request & Response Handling,7,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,entry,iq,nestjs-fundamentals-qa,NestJS Fundamentals Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,entry,iq,cli-structure-qa,CLI & Project Structure Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,entry,iq,routing-basics-qa,Routing & Decorators Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,junior,nestjs,dependency-injection,Dependency Injection — IoC Container,9,forwardref,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,junior,nestjs,pipes,Pipes — Validation & Transformation,9,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,junior,nestjs,guards,Guards — Authorization,9,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,junior,nestjs,interceptors,Interceptors,9,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,junior,nestjs,exception-filters,Exception Filters,9,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,junior,nestjs,middleware-nest,Middleware in NestJS,9,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,junior,nestjs,dtos-validation,"DTOs, Validation & Transformation",9,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,junior,nestjs,config-nestjs,Configuration — @nestjs/config,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,junior,nestjs,request-lifecycle,NestJS Request Lifecycle,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,junior,nestjs,module-patterns,Module Patterns,7,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,junior,iq,core-building-blocks-qa,Core Building Blocks Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,junior,iq,di-modules-qa,DI & Modules Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,junior,iq,lifecycle-config-qa,Lifecycle & Config Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mid,nestjs,typeorm-integration,Databases — TypeORM with NestJS,12,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mid,nestjs,mongoose-integration,Databases — Mongoose with NestJS,10,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mid,nestjs,prisma-integration,Databases — Prisma with NestJS,9,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mid,nestjs,authentication-jwt,Authentication — JWT with @nestjs/jwt,10,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mid,nestjs,passport-integration,Authentication — @nestjs/passport,9,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mid,nestjs,rbac-nestjs,Roles & Permissions — RBAC,7,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mid,nestjs,serialization,Response Serialization,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mid,nestjs,swagger-openapi,Swagger / OpenAPI Documentation,11,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mid,nestjs,file-upload-nest,File Uploads with Multer,7,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mid,nestjs,pagination-filtering,Pagination & Filtering,7,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mid,iq,database-orm-qa,Database & ORM Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mid,iq,auth-security-nest-qa,Authentication & Security Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mid,iq,api-design-nest-qa,API Design Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,senior,nestjs,microservices-nestjs,Microservices with @nestjs/microservices,12,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,senior,nestjs,websockets-nestjs,Real-time — WebSockets & Gateways,9,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,senior,nestjs,graphql-nestjs,GraphQL with @nestjs/graphql,13,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,senior,nestjs,cqrs-nestjs,CQRS Pattern with @nestjs/cqrs,9,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,senior,nestjs,scheduling-nestjs,Scheduling — @nestjs/schedule,7,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,senior,nestjs,events-nestjs,Event Emitter — @nestjs/event-emitter,6,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,senior,nestjs,health-checks-nestjs,Health Checks — @nestjs/terminus,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,senior,nestjs,queues-bullmq-nestjs,Queues — @nestjs/bullmq / @nestjs/bull,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,senior,nestjs,caching-nestjs,Caching — @nestjs/cache-manager,7,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,senior,iq,microservices-ws-qa,Microservices & WebSockets Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,senior,iq,graphql-cqrs-qa,GraphQL & CQRS Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,senior,iq,async-patterns-nestjs-qa,Async Patterns Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,professional,nestjs,advanced-di,Advanced Dependency Injection,11,forwardref,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,professional,nestjs,dynamic-modules,Dynamic Modules,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,professional,nestjs,custom-decorators,Custom Decorators,7,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,professional,nestjs,testing-nestjs,Testing in NestJS,11,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,professional,nestjs,interceptor-patterns,Advanced Interceptor Patterns,6,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,professional,nestjs,rate-limiting-nestjs,Rate Limiting — @nestjs/throttler,5,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,professional,nestjs,docker-production-nestjs,Docker & Production Deployment,8,cluster,verified_with_version_note,Version-sensitive topic; wording checked against official docs.,https://docs.nestjs.com/
nestjs,professional,nestjs,monitoring-observability,Monitoring & Observability,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,professional,nestjs,monorepo-nx-nestjs,Monorepo with Nx + NestJS,6,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,professional,iq,di-testing-qa,DI & Testing Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,professional,iq,production-architecture-qa,Production Architecture Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,professional,iq,interceptor-decorator-qa,Interceptors & Decorators Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mastery,nestjs,nestjs-internals,NestJS Internals & IoC Container,9,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mastery,nestjs,grpc-nestjs,gRPC with NestJS,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mastery,nestjs,serverless-nestjs,Serverless NestJS,7,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mastery,nestjs,library-plugin-authoring,NestJS Library & Plugin Authoring,7,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mastery,nestjs,advanced-cqrs-event-sourcing,Advanced CQRS & Event Sourcing,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mastery,nestjs,custom-transport-strategy,Custom Transport Strategy,5,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mastery,nestjs,performance-nestjs,Performance Tuning,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mastery,nestjs,system-design-nestjs,System Design with NestJS,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mastery,nestjs,nestjs-ecosystem,NestJS Ecosystem & Roadmap,7,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mastery,iq,internals-mastery-qa,NestJS Internals Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mastery,iq,advanced-architecture-qa,Advanced Architecture Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
nestjs,mastery,iq,leadership-mastery-qa,Performance & Leadership Q&A,8,,verified,Topic is aligned with official reference documentation.,https://docs.nestjs.com/
mongodb,entry,mongodb,what-is-mongodb,What is MongoDB?,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,entry,mongodb,installation-setup,Installation & Setup,8,cluster,verified_with_version_note,Version-sensitive topic; wording checked against official docs.,https://www.mongodb.com/docs/
mongodb,entry,mongodb,bson-data-types,BSON & Data Types,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,entry,mongodb,mongosh-basics,MongoDB Shell (mongosh),8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,entry,mongodb,crud-basics,"CRUD — Insert, Find, Update, Delete",9,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,entry,mongodb,query-basics,Query Basics,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,entry,mongodb,compass-basics,MongoDB Compass,7,cluster,verified_with_version_note,Version-sensitive topic; wording checked against official docs.,https://www.mongodb.com/docs/
mongodb,entry,mongodb,databases-collections,Databases & Collections,7,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,entry,iq,mongodb-fundamentals-qa,MongoDB Fundamentals Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,entry,iq,crud-basics-qa,CRUD Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,entry,iq,setup-tools-qa,Setup & Tools Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,junior,mongodb,comparison-operators,Comparison Query Operators,7,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,junior,mongodb,logical-operators,Logical Query Operators,6,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,junior,mongodb,element-operators,Element & Evaluation Operators,7,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,junior,mongodb,array-operators,Array Query Operators,6,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,junior,mongodb,update-operators,Update Operators,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,junior,mongodb,array-update-operators,Array Update Operators,12,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,junior,mongodb,projections,Projections,6,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,junior,mongodb,cursor-methods,Cursor Methods,9,deprecated,verified_with_deprecation_note,Deprecated API is explicitly labeled and migration path is stated.,https://www.mongodb.com/docs/
mongodb,junior,mongodb,indexes-basics,Indexes — Basics,9,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,junior,mongodb,upsert-findandmodify,Upsert & findAndModify Patterns,6,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,junior,mongodb,schema-design-basics,Schema Design Basics,7,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,junior,iq,query-operators-qa,Query Operators Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,junior,iq,update-operators-qa,Update Operators Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,junior,iq,indexes-schema-qa,Indexes & Schema Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mid,mongodb,aggregation-pipeline-intro,Aggregation Pipeline — Core Concepts,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mid,mongodb,aggregation-group,Aggregation — $group & Accumulators,10,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mid,mongodb,aggregation-lookup,Aggregation — $lookup (Joins),7,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mid,mongodb,aggregation-unwind,Aggregation — $unwind,5,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mid,mongodb,aggregation-reshaping,Aggregation — Reshaping Stages,9,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mid,mongodb,aggregation-expressions,Aggregation Expressions & Operators,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mid,mongodb,index-types,Index Types,12,legacy,verified_with_legacy_note,Legacy topic is explicitly labeled to avoid confusion with modern defaults.,https://www.mongodb.com/docs/
mongodb,mid,mongodb,compound-index-esr,Compound Index & ESR Rule,7,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mid,mongodb,text-search,Text Search,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mid,mongodb,schema-design-patterns,Advanced Schema Design Patterns,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mid,mongodb,transactions-basics,Transactions,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mid,iq,aggregation-qa,Aggregation Pipeline Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mid,iq,indexes-deep-qa,Indexes Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,mid,iq,schema-transactions-qa,Schema Design & Transactions Q&A,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,senior,mongodb,replica-sets,Replica Sets,12,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,senior,mongodb,sharding,Sharding — Horizontal Scaling,12,cluster,verified_with_version_note,Version-sensitive topic; wording checked against official docs.,https://www.mongodb.com/docs/
mongodb,senior,mongodb,change-streams,Change Streams,10,cluster,verified_with_version_note,Version-sensitive topic; wording checked against official docs.,https://www.mongodb.com/docs/
mongodb,senior,mongodb,geospatial-queries,Geospatial Queries,9,legacy,verified_with_legacy_note,Legacy topic is explicitly labeled to avoid confusion with modern defaults.,https://www.mongodb.com/docs/
mongodb,senior,mongodb,atlas-search,Atlas Search,11,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,senior,mongodb,gridfs,GridFS — Large File Storage,7,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,senior,mongodb,time-series-collections,Time Series Collections,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
mongodb,senior,mongodb,schema-validation,Schema Validation,8,,verified,Topic is aligned with official reference documentation.,https://www.mongodb.com/docs/
